Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
8538,8538,Certified Business Analyst,"['data_analyst', 'agile_project_experience._good_understanding_and_experience_of_the_various_agile_frameworks']",4,0.64892673
8539,8539,Data Bricks,"['azure_data_bricks', 'azure_keyvalut', 'azure_database_data_bricks', 'azure', 'azure_data', 'azure_analysis_services', 'azure_data_factory', 'pyspark']",0,0.6179643
8540,8540,Lead - Web Business and Group Marketing/Senior Lead,"['data_analysis', 'front_end', 'web_analytics', 'data_modeling', 'mis', 'data_quality', 'qlikview', 'analytics']",5,0.3869323
8542,8542,Work FROM Home :Denial Analyst @Gurgaon/Noida: Sal upto 23k in hand,"['us_healthcare', 'bpo', 'voice', 'blended_process', 'religare', 'non_voice_process', 'us_shift', 'voice_process']",6,0.5486613
8543,8543,"Business Analyst, APAC","['agile_framework', 'excel', 'visio', 'data_framework', 'business_analyst', 'testing_strategy', 'user_acceptance_testing', 'data_architecture']",1,0.45591405
8544,8544,Data Pipeline,"['lambda', 'python', 'data_pipeline', 'glue', 'documentation', 'airflow', 'mwaa_s3', 'it_skills']",4,0.35878852
8545,8545,Data Analytics- Assistant Vice President,"['data_analytics', 'sql', 'python', 'data_science', 'data_engineering', 'digital_analytics_tools', 'business_analysis', 'data_warehousing']",4,0.762876
8546,8546,Data Bricks,"['azure_database', 'azure_databricks', 'data_bricks', 'azure_data_bricks', 'pyspark', 'azure_database_data_bricks', 'azure_data', 'azure_analysis_services']",0,0.65925235
8547,8547,Senior Business Analyst,"['leadership_development', 'sales_operations', 'data_science', 'business_analysis', 'customer_retention', 'agile', 'customer_engagement', 'operations']",5,0.5074875
8548,8548,DBA Lead Consultant-Tech,"['sql_server', 't-sql', 'data_engineering', 'stored_procedures', 'ssrs', 'data_profiling', 'data_extraction', 'informatica']",0,0.4248919
8549,8549,Senior Business Analyst,"['data_analysis', 'business_analysis', 'predictive_modeling', 'excel', 'tableau', 'python']",4,0.6487936
8550,8550,Senior Business Analyst - Statistical Modeling,"['data_analysis', 'statistical_modeling', 'predictive_modeling', 'r', 'excel', 'business_analysis', 'python']",4,0.7018252
8551,8551,"Senior Analyst, BI","['automation', 'data_management', 'audit_compliance', 'senior_analyst', 'bi_analyst', 'mis', 'data_governance', 'data_analytics']",5,0.5047279
8552,8552,Senior Analyst - Decision Sciences,"['decision_sciences', 'machine_learning', 'unix', 'sas']",1,0.60239583
8553,8553,Sr . Business Intelligence Analyst,"['it_skills', 'python', 'cloud', 'aws', 'tableau', 'salesforce', 'business_intelligence', 'data_analysis']",1,0.4238272
8554,8554,Sr. Business Analyst,"['business_process', 'business_analyst', 'analytical', 'agile', 'software_development_life_cycle', 'manager_technology', 'project_planning', 'data_integrity']",5,0.56496555
8555,8555,Senior Business Analyst,"['it_skills', 'testing', 'pdf', 'business_analyst', 'business_analysis', 'data_modeling', 'e-governance', 'senior_business_analyst']",5,0.4510579
8556,8556,"Senior Business Systems Analyst, En...","['communication', 'analyst', 'change_management', 'client_satisfaction', 'translation', 'functional_testing', 'it_support', 'test_cases']",3,0.41281492
8557,8557,"Senior Business Systems Analyst, En...","['it_skills', 'testing', 'analyst', 'change_management', 'client_satisfaction', 'translation', 'functional_testing', 'it_support']",3,0.32396424
8558,8558,"Senior Business Analyst, Enrollment","['power_bi', 'pl_/_sql', 'it_skills', 'team_management', 'performance_metrics', 'medicare', 'edi', 'medicaid']",2,0.42874292
8559,8559,"Senior Analyst, BI","['team_operations', 'automation', 'audit_compliance', 'coding', 'senior_analyst', 'data_governance', 'data_analytics', 'customer_experience']",2,0.765162
8560,8560,Senior Business Analyst,"['relationship_management', 'business_analyst', 'data_science', 'big_data_analytics', 'consulting', 'relationship', 'power_bi', 'data_visualization']",4,0.5396863
8561,8561,Senior Business Analyst,"['relationship_management', 'business_analyst', 'data_science', 'big_data_analytics', 'consulting', 'relationship', 'senior_business_analyst', 'power_bi']",4,0.53047115
8562,8562,Senior Business Analyst,"['relationship_management', 'data_science', 'big_data_analytics', 'consulting', 'relationship', 'senior_business_analyst', 'power_bi', 'data_visualization']",4,0.63940215
8564,8564,Sr. Business Systems Analyst - Oracle Apps,"['it_skills', 'testing', 'oracle', 'oracle_apps', 'software_design', 'team_management', 'data_management', 'integration_testing']",1,0.63965523
8565,8565,Sr Analyst - Operations Performance & Analytics,"['data_analysis', 'python', 'mysql']",4,0.49201646
8566,8566,Senior Business Analyst,"['analytical_skills', 'interpersonal_skills', 'business_analyst', 'data_modeling', 'big_data_analytics', 'time_management', 'project_management', 'consulting']",5,0.76319045
8567,8567,"Senior HRIS Analyst (SAP HCM Payroll, PA/OM) Afternoon Shift","['sap_hcm', 'hris', 'training', 'use_cases', 'icims', 'master_data_management', 'pa/om', 'hr']",5,0.56629235
8568,8568,Senior Business Analyst,"['it_project', 'data', 'attention_to_detail', 'analyst', 'technical_specifications', 'team_building', 'specifications', 'support']",5,0.67401534
8569,8569,Senior Business Analyst,"['written_communication', 'microsoft_sql_server', 'analytical', 'confluence', 'excel', 'jira', 'oracle', 'computer_science']",5,0.27666345
8570,8570,Senior Business Process Analyst,"['tableau', 'artificial_intelligence', 'relationship', 'manager_technology', 'data_analytics', 'management', 'senior_business_process_analyst', 'business_development']",4,0.4424017
8571,8571,"Senior Business Analyst , Trust Ops","['data_science', 'business_analytics', 'data_analysis', 'senior_business_analyst', 'data_analyst', 'advanced_excel', 'tableau', 'statistical_analysis']",4,0.87479925
8572,8572,Senior Manager - SIEM Analyst,"['computer_science', 'vpn', 'technical_writing', 'information_security', 'flex', 'cti', 'data_quality', 'information_technology']",5,0.7764249
8573,8573,Senior Analyst - FP&A,"['interpersonal_skills', 'excel', 'financial_analysis', 'analytical', 'machine_learning', 'model_development', 'ms_office', 'analytics']",5,0.49285987
8574,8574,Senior Analyst,"['data_science', 'r', 'google_analytics', 'text_analytics', 'data_visualization', 'clustering', 'python', 'sql']",4,0.8753402
8575,8575,RESEARCH ANALYST / SR . RESEARCH ANALYST,"['service_contracts', 'outbound', 'database', 'customer_handling', 'data_mining', 'inside_sales', 'research_analyst', 'information_technology']",3,0.44100797
8577,8577,Sr Analyst - Apps Prog,"['microstrategy', 'sas', 'data_management', 'rdbms', 'cognos', 'datastage', 'informatica', 'asset_management']",5,0.5795672
8578,8578,RESEARCH ANALYST / SR . RESEARCH ANALYST,"['service_contracts', 'outbound', 'database', 'customer_handling', 'data_mining', 'inside_sales', 'research_analyst', 'information_technology']",3,0.44100797
8579,8579,Senior Analyst - Forecasting & Modelling,"['spend_analysis', 'business_research', 'macros', 'large_datsets', 'ict_spending_trends', 'forecasting', 'analytics', 'quantitative_analysis']",4,0.5350307
8580,8580,QUALITY ANALYST / SR. QUALITY ANALYST,"['bpo', 'quality_monitoring', 'site_management', 'call_monitoring', 'excel', 'data_management', 'management_staff', 'quality_analyst']",3,0.8690314
8581,8581,Sr Analyst - Apps Prog,"['automation', 'data_analysis', 'web_services', 'configuration_management', 'system_integration', 'json', 'risk_management', 'sql']",5,0.27156103
8582,8582,WFM Sr Analyst-5,"['service_level', 'visual_basic', 'staffing', 'strategic_sourcing', 'scheduling', 'data_integrity', 'outsourcing', 'forecasting']",5,0.6747804
8583,8583,WFM Sr Analyst-5,"['service_level', 'visual_basic', 'staffing', 'strategic_sourcing', 'scheduling', 'data_integrity', 'outsourcing', 'forecasting']",5,0.67478055
8584,8584,MS Sr Systems Analyst,"['business_process', 'data_analysis', 'senior_analyst', 'xml', 'workflow', 'healthcare', 'scrum', 'visio']",2,0.51515245
8585,8585,Workday Application Senior Business Analyst,"['business_process', 'data_analysis', 'hcm', 'compliance', 'business_analysis', 'analytical', 'data_privacy', 'corporate_security']",5,0.5571019
8586,8586,Senior Business Analyst - Capital Market,"['jira', 'sdlc', 'reference_data_management', 'sql', 'alm', 'oracle', 'it_skills', 'capital_market']",3,0.53977615
8587,8587,Senior Business Analyst -,"['communication', 'data_modeling', 'brd', 'verbal_written', 'analysis', 'analytical', 'sql', 'it_skills']",4,0.56561476
8588,8588,Senior IT Analyst - R&D IT PCA DDM,"['unix', 'computer_science', 'automation', 'linux', 'data_management', 'configuration_management', 'analytical', 'product_life_cycle']",2,0.42567447
8589,8589,Senior Business Analyst,"['data_visualization', 'written', 'verbal_communication', 'sql_queries', 'it_skills', 'testing', 'quality_assurance', 'computer_science']",1,0.6702827
8590,8590,Oracle ERP Cloud Technical Sr . Analyst,"['maven', 'supply_chain_management', 'soa', 'data_management', 'coding', 'consulting', 'javascript', 'medical_insurance']",5,0.33644667
8591,8591,Oracle ERP Cloud Technical Sr Analyst,"['it_skills', 'java', 'software_development', 'testing', 'cloud', 'oracle', 'javascript', 'maven']",1,0.88658106
8592,8592,Salesforce Senior Business Analyst,"['salesforce_crm', 'consulting', 'business_analysis', 'it_skills', 'testing', 'salesforce', 'soql', 'data_analysis']",5,0.34191725
8593,8593,Senior Analyst,"['data_science', 'sql', 'python', 'it_skills', 'model_build', 'feature_build', 'data_prep']",1,0.8726611
8594,8594,Senior Analyst AP,"['bank_reconciliation', 'banking_operations', 'data_entry', 'data_entry_operation']",3,0.58605886
8595,8595,Senior BI(Business Intelligence) Analyst,"['computer_science', 'automation', 'data_analysis', 'business_analysis', 'mysql', 'business_intelligence_analyst', 'ssis', 'operations']",5,0.7308838
8596,8596,Sr. Analyst - Ops Excellence,"['training', 'analyst', 'data_analysis', 'automation', 'excel', 'analytical', 'management', 'black_belt']",5,0.58372563
8597,8597,Senior Business Analyst,"['computer_science', 'business_analyst', 'pharma', 'data_architect', 'healthcare', 'management', 'research', 'jira']",5,0.4643917
8598,8598,Senior Business Analyst,"['pdf', 'business_analyst', 'business_analysis', 'data_modeling', 'e-governance', 'senior_business_analyst', 'gap_analysis', 'microsoft']",5,0.6033337
8599,8599,"Senior Analyst, BI - Customer Experience","['computer_science', 'data_management', 'analytical', 'data_governance', 'customer_experience', 'analytics', 'monitoring', 'auditing']",2,0.41494507
8600,8600,Senior Business Analyst - Investment Management Domain,"['use_cases', 'fsd', 'user_stories', 'investment_management_domain', 'data_analysis', 'sql_queries']",3,0.55216306
8601,8601,Senior Business Analyst,"['process_design', 'data_analysis', 'hp_data_protector', 'technical_writing', 'project_management', 'document_management', 'business_intelligence', 'information_technology']",5,0.5364644
8602,8602,Senior Analyst,"['automation', 'google_analytics', 'analytical', 'dbms', 'qlikview', 'data_visualization', 'macros', 'vms']",4,0.47028965
8603,8603,Senior Business Analyst,"['business_intelligence', 'financial_analysis', 'data_integrity', 'project_management', 'power_bi', 'sales_operations', 'advanced_excel', 'budgeting']",5,0.498246
8604,8604,Sr Business Analyst,"['remediation', 'business_analyst', 'geophysics', 'data_quality', 'petroleum', 'epos']",2,0.62431365
8605,8605,Sr. Analyst,"['ui_development', 'data_analysis', 'business_analysis', 'project_management', 'analytical', 'visio', 'data_mapping', 'ms_office']",5,0.4934245
8606,8606,DXC is Hiring For Microsoft Finance Business Analyst,"['fixed_assets', 'accounts_receivable', 'accounting', 'general_ledger', 'budgeting', 'accounts_payable', 'general_ledger_accounting', 'gap_analysis']",3,0.4177686
8607,8607,DXC is Hiring For Microsoft Finance Business Analyst,"['fixed_assets', 'accounts_receivable', 'accounting', 'general_ledger', 'budgeting', 'it_skills', 'testing', 'accounts_payable']",5,0.35149938
8608,8608,Sr. Principal/Director Solution Architect,"['computer_science', 'solution_architecture', 'pdf', 'soa', 'application_development', 'http', 'data_quality', 'dbms']",2,0.5391225
8609,8609,Business Insight Analyst | Night Shift,"['microsoft_power_bi', 'excel', 'aws', 'sql']",0,0.5153778
8610,8610,Senior Manager - EmTech - Quantum Computing,"['automation', 'prototype', 'simulation', 'analytical', 'process_improvement', 'packaging', 'data_mining', 'robotics']",5,0.53569406
8611,8611,Senior Member of Technical Staff - Java/Python,"['unix', 'product_management', 'vmware', 'c++', 'data_analysis', 'linux', 'scrum', 'troubleshooting']",2,0.49291962
8612,8612,Decision Sciences Analyst,"['r', 'mllib', 'python', 'it_skills', 'data_science', 'machine_learning', 'big_data', 'operations_research']",6,0.4420625
8613,8613,Principal / Senior Product Manager,"['data_science', 'product_manager', 'social_media', 'hiring', 'user_research', 'qualitative']",2,0.2999821
8614,8614,Senior Specialist Software & Firmware,"['computer_science', 'computer_vision', 'data_analysis', 'image_processing', 'opengl', 'data_processing', 'firmware', 'analytics']",5,0.5403225
8615,8615,Senior Technical Product Manager,"['product_management', 'computer_science', 'paas', 'resource_management', 'analytics', 'application_management', 'cloud', 'big_data']",5,0.5795288
8616,8616,Senior Director Product,"['product_management', 'product_strategy', 'product_vision', 'product_quality', 'e-commerce']",4,0.4991209
8617,8617,Senior Product Manager - Marketplace,"['product_management', 'category_management', 'product_requirement_documentation', 'e-commerce', 'product_adoption', 'marketing']",4,0.7050966
8618,8618,Senior Product Manager- Shopping Experience (ML Products),"['product_management', 'category_management', 'product_requirement_documentation', 'e-commerce', 'product_adoption', 'product_quality']",4,0.5679252
8619,8619,Senior Product Manager - Live Commerce,"['product_management', 'live_commerce', 'category_management', 'user_acceptance_testing', 'e-commerce', 'product_quality', 'marketing', 'quantitative_techniques']",7,0.40260497
